Jumlah Keluar,Catatan,Waktu,Harga Jual,Total,Nama Barang,SKU
1,Pesanan ID-20170902-797363,2017-09-02 06:38:09 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20170902-771282,2017-09-02 06:02:40 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Barang Hilang,2017-09-02 05:46:31 +0000 UTC,0,0,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170902-823261,2017-09-02 05:27:18 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Barang Hilang,2017-09-02 02:17:10 +0000 UTC,0,0,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170902-085716,2017-09-02 02:17:07 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20170902-496343,2017-09-02 02:05:07 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20170902-235021,2017-09-02 01:51:24 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170902-198487,2017-09-02 01:35:50 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170902-198487,2017-09-02 01:35:50 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20170901-746567,2017-09-01 23:51:11 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
2,Pesanan ID-20170901-653833,2017-09-01 16:02:41 +0000 UTC,115000,230000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170901-011230,2017-09-01 15:44:55 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170901-231818,2017-09-01 15:26:36 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170901-378138,2017-09-01 12:38:07 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170901-378138,2017-09-01 12:38:07 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170901-153743,2017-09-01 12:13:47 +0000 UTC,130000,130000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20170901-933772,2017-09-01 10:18:24 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20170901-118676,2017-09-01 10:09:58 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20170901-688300,2017-09-01 08:53:22 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170901-003538,2017-09-01 07:56:03 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20170901-003538,2017-09-01 07:56:03 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170901-532444,2017-09-01 07:41:45 +0000 UTC,125000,125000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20170901-533488,2017-09-01 07:26:55 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20170901-216647,2017-09-01 07:10:18 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20170901-637104,2017-09-01 06:45:30 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170901-637104,2017-09-01 06:45:30 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170901-358468,2017-09-01 06:28:52 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Barang Rusak,2017-09-01 06:21:00 +0000 UTC,0,0,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20170901-900826,2017-09-01 03:45:03 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170901-587485,2017-09-01 01:23:47 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170901-587485,2017-09-01 01:23:47 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170831-141158,2017-08-31 20:41:12 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20170831-836777,2017-08-31 19:45:05 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170831-974313,2017-08-31 14:47:22 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Black)",SSI-D01037812-X3-BLA
1,Pesanan ID-20170831-974313,2017-08-31 14:47:22 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170831-788102,2017-08-31 14:46:04 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20170831-667338,2017-08-31 14:11:28 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170831-543705,2017-08-31 12:28:15 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170831-543705,2017-08-31 12:28:15 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20170831-895485,2017-08-31 12:13:31 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20170831-531217,2017-08-31 10:26:20 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170831-531217,2017-08-31 10:26:20 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170831-245020,2017-08-31 10:06:42 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20170831-605636,2017-08-31 07:55:50 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170831-194136,2017-08-31 07:11:52 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20170831-194136,2017-08-31 07:11:52 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20170831-617448,2017-08-31 04:46:47 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170831-412811,2017-08-31 04:20:47 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170831-195018,2017-08-31 02:07:02 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20170831-132641,2017-08-31 01:03:00 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20170830-561625,2017-08-31 00:49:01 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170830-106036,2017-08-30 23:52:29 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20170830-115031,2017-08-30 23:03:22 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170830-137317,2017-08-30 17:42:08 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20170830-137317,2017-08-30 17:42:08 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170830-734238,2017-08-30 15:29:11 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170830-346500,2017-08-30 15:02:24 +0000 UTC,115000,115000,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20170830-071377,2017-08-30 12:28:39 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170830-071377,2017-08-30 12:28:39 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20170830-723278,2017-08-30 11:37:47 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Barang Hilang,2017-08-30 11:20:42 +0000 UTC,0,0,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170830-002200,2017-08-30 11:20:39 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20170830-591123,2017-08-30 10:01:55 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170830-591123,2017-08-30 10:01:55 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20170830-250355,2017-08-30 09:40:46 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170830-050400,2017-08-30 08:07:24 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170830-772088,2017-08-30 08:02:47 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170830-881015,2017-08-30 07:02:40 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20170830-285714,2017-08-30 06:47:31 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20170830-552503,2017-08-30 05:58:26 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170830-552503,2017-08-30 05:58:26 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20170830-224540,2017-08-30 05:35:59 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20170830-222214,2017-08-30 05:23:32 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170830-013434,2017-08-30 05:23:11 +0000 UTC,115000,115000,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20170830-068803,2017-08-30 05:09:57 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170830-836014,2017-08-30 05:06:43 +0000 UTC,130000,130000,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20170830-870462,2017-08-30 03:19:25 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20170830-870462,2017-08-30 03:19:25 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170830-143601,2017-08-30 03:13:01 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170830-741057,2017-08-30 03:07:20 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20170830-726633,2017-08-30 01:40:20 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170830-726633,2017-08-30 01:40:20 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170830-337274,2017-08-30 00:39:03 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20170829-774106,2017-08-30 00:14:26 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170829-454711,2017-08-29 15:36:17 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20170829-454711,2017-08-29 15:36:17 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20170829-163305,2017-08-29 14:45:54 +0000 UTC,115000,115000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20170829-614012,2017-08-29 11:54:51 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170829-614012,2017-08-29 11:54:51 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170829-487788,2017-08-29 10:46:20 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20170829-487788,2017-08-29 10:46:20 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170829-083084,2017-08-29 06:34:58 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170829-083084,2017-08-29 06:34:58 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170829-048012,2017-08-29 00:47:53 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170829-048012,2017-08-29 00:47:53 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170828-643658,2017-08-28 15:18:53 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20170828-643658,2017-08-28 15:18:53 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170828-916615,2017-08-28 13:07:49 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170828-503664,2017-08-28 12:17:19 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20170828-795681,2017-08-28 10:30:41 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170828-360660,2017-08-28 07:24:35 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170828-360660,2017-08-28 07:24:35 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20170828-935152,2017-08-28 04:24:19 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170828-697157,2017-08-28 01:54:10 +0000 UTC,120000,120000,"Dellaya Plain Loose Big Blouse (XXXL,Black)",SSI-D01037812-X3-BLA
1,Pesanan ID-20170828-697157,2017-08-28 01:54:10 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Barang Rusak,2017-08-27 13:47:48 +0000 UTC,0,0,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170827-130203,2017-08-27 09:42:25 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170827-640131,2017-08-27 08:04:42 +0000 UTC,120000,120000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170827-221683,2017-08-27 05:15:33 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20170827-835578,2017-08-27 03:05:23 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20170826-758158,2017-08-27 00:51:47 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170826-991081,2017-08-26 12:33:48 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170826-163804,2017-08-26 04:27:09 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (S,Yellow)",SSI-D01220357-SS-YEL
1,Pesanan ID-20170826-163804,2017-08-26 04:27:09 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170825-557680,2017-08-26 00:36:57 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Black)",SSI-D01037812-X3-BLA
1,Pesanan ID-20170825-665384,2017-08-25 12:29:28 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170825-665384,2017-08-25 12:29:28 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170825-002823,2017-08-25 12:13:33 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20170825-585384,2017-08-25 09:55:51 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20170825-571701,2017-08-25 03:04:19 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170825-571701,2017-08-25 03:04:19 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170824-263542,2017-08-24 14:25:27 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170824-263542,2017-08-24 14:25:27 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170824-588231,2017-08-24 12:32:28 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170824-936687,2017-08-24 11:37:37 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170824-936687,2017-08-24 11:37:37 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Sample Barang,2017-08-24 11:16:46 +0000 UTC,0,0,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20170824-624043,2017-08-24 07:45:02 +0000 UTC,120000,120000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Barang Rusak,2017-08-24 04:38:23 +0000 UTC,0,0,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
2,Pesanan ID-20170824-023336,2017-08-24 02:30:53 +0000 UTC,115000,230000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170824-023336,2017-08-24 02:30:53 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170823-171737,2017-08-23 12:37:46 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170823-171737,2017-08-23 12:37:46 +0000 UTC,110000,110000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170823-382187,2017-08-23 12:21:29 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170823-002654,2017-08-23 06:26:49 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170823-002654,2017-08-23 06:26:49 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170823-291238,2017-08-23 05:16:18 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170823-736485,2017-08-23 05:12:47 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170823-794770,2017-08-23 00:07:44 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20170823-794770,2017-08-23 00:07:44 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170822-427824,2017-08-22 17:15:55 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170822-574550,2017-08-22 15:06:02 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170822-854560,2017-08-22 13:56:54 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170822-334083,2017-08-22 13:26:25 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170822-246828,2017-08-22 11:28:43 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170822-246828,2017-08-22 11:28:43 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20170822-737167,2017-08-22 08:37:02 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170822-798778,2017-08-22 06:55:17 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20170822-145325,2017-08-22 01:43:46 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170822-145325,2017-08-22 01:43:46 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170822-707738,2017-08-22 00:15:20 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170821-826176,2017-08-21 16:06:45 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170821-588382,2017-08-21 15:19:33 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170821-643888,2017-08-21 10:38:13 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170821-643888,2017-08-21 10:38:13 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170821-604866,2017-08-21 10:00:21 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170821-208680,2017-08-21 09:07:57 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170821-208680,2017-08-21 09:07:57 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170821-614030,2017-08-21 07:59:52 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20170821-614030,2017-08-21 07:59:52 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Barang Rusak,2017-08-21 06:56:59 +0000 UTC,0,0,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20170821-805784,2017-08-21 06:54:33 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (S,Yellow)",SSI-D01220357-SS-YEL
